2405	PTHR30061
3214	PTHR30065
3214	PTHR30065:SF1
3510	PTHR30071
3510	PTHR30071:SF15
1390	PTHR30071:SF17
3444	PTHR30081
2442	PTHR30086
2442	PTHR30086:SF0
5582	PTHR30086:SF12
3653	PTHR30086:SF20
619	PTHR30086:SF6
2191	PTHR30087
2191	PTHR30087:SF1
5113	PTHR30093
5113	PTHR30093:SF31
3164	PTHR30100
1024	PTHR30105
3955	PTHR30106
916	PTHR30111
2832	PTHR30115
2832	PTHR30115:SF11
5653	PTHR30126
4159	PTHR30126:SF5
5653	PTHR30126:SF78
254	PTHR30135
2763	PTHR30136
2763	PTHR30136:SF2
3905	PTHR30137
3905	PTHR30137:SF6
2771	PTHR30143
2839	PTHR30146
3850	PTHR30146:SF115
1990	PTHR30146:SF124
2634	PTHR30146:SF50
2674	PTHR30151
398	PTHR30151:SF16
3927	PTHR30151:SF19
2674	PTHR30151:SF20
2035	PTHR30153
306	PTHR30154
3789	PTHR30154:SF34
3692	PTHR30154:SF52
3216	PTHR30161
3216	PTHR30161:SF1
2060	PTHR30173
2060	PTHR30173:SF36
410	PTHR30175
410	PTHR30175:SF3
5001	PTHR30175:SF4
439	PTHR30175:SF7
4123	PTHR30177
4124	PTHR30177:SF4
4106	PTHR30178
2350	PTHR30181
2350	PTHR30181:SF2
3160	PTHR30182
3161	PTHR30182:SF1
3160	PTHR30182:SF12
1044	PTHR30183
2351	PTHR30185
4915	PTHR30185:SF12
16	PTHR30185:SF14
2592	PTHR30193
4892	PTHR30193:SF37
1983	PTHR30204
1983	PTHR30204:SF2
2154	PTHR30204:SF55
3985	PTHR30204:SF65
4249	PTHR30204:SF66
1368	PTHR30204:SF67
2494	PTHR30204:SF76
2931	PTHR30213
2931	PTHR30213:SF0
3410	PTHR30217
3410	PTHR30217:SF6
3411	PTHR30217:SF7
1582	PTHR30221
1582	PTHR30221:SF1
4627	PTHR30231
4547	PTHR30237
4198	PTHR30237:SF2
2946	PTHR30238
2946	PTHR30238:SF4
1642	PTHR30239
1642	PTHR30239:SF0
3291	PTHR30244
4987	PTHR30244:SF3
3291	PTHR30244:SF35
2144	PTHR30246
4286	PTHR30249
4286	PTHR30249:SF14
3889	PTHR30250
3889	PTHR30250:SF11
901	PTHR30250:SF20
1771	PTHR30252
4426	PTHR30252:SF0
1771	PTHR30252:SF4
3441	PTHR30255
3492	PTHR30258
3492	PTHR30258:SF1
5115	PTHR30258:SF2
946	PTHR30265
946	PTHR30265:SF2
4535	PTHR30266
2610	PTHR30267
2440	PTHR30269
2440	PTHR30269:SF0
4621	PTHR30272
373	PTHR30282
2381	PTHR30287
763	PTHR30288
2312	PTHR30290
2869	PTHR30290:SF10
2312	PTHR30290:SF38
1444	PTHR30290:SF71
4505	PTHR30292
4773	PTHR30294
4713	PTHR30294:SF38
4773	PTHR30294:SF40
1597	PTHR30295
1597	PTHR30295:SF0
3704	PTHR30304
4875	PTHR30304:SF0
3704	PTHR30304:SF3
1113	PTHR30305
698	PTHR30305:SF1
1113	PTHR30305:SF3
3452	PTHR30307
663	PTHR30308
4045	PTHR30309
4312	PTHR30309:SF0
3346	PTHR30313
3116	PTHR30314
3116	PTHR30314:SF3
1621	PTHR30319
3848	PTHR30329
3848	PTHR30329:SF16
1751	PTHR30329:SF4
4320	PTHR30330
4320	PTHR30330:SF1
2431	PTHR30330:SF3
1588	PTHR30330:SF7
4007	PTHR30337
4007	PTHR30337:SF0
2725	PTHR30337:SF7
105	PTHR30348
105	PTHR30348:SF13
1414	PTHR30349
1414	PTHR30349:SF73
1669	PTHR30354
4754	PTHR30354:SF11
3895	PTHR30354:SF7
1424	PTHR30363
3634	PTHR30363:SF27
5176	PTHR30363:SF28
1424	PTHR30363:SF4
3937	PTHR30365
3937	PTHR30365:SF3
1445	PTHR30371
1445	PTHR30371:SF4
3118	PTHR30376
2227	PTHR30383
3224	PTHR30385
943	PTHR30385:SF1
1073	PTHR30385:SF4
2947	PTHR30385:SF6
3224	PTHR30385:SF7
2145	PTHR30387
1797	PTHR30389
1797	PTHR30389:SF1
442	PTHR30390
442	PTHR30390:SF7
2296	PTHR30399
2296	PTHR30399:SF1
2493	PTHR30401
2371	PTHR30404
4720	PTHR30404:SF5
4591	PTHR30413
4591	PTHR30413:SF10
705	PTHR30417
705	PTHR30417:SF1
4180	PTHR30419
1876	PTHR30419:SF8
3339	PTHR30426
385	PTHR30429
385	PTHR30429:SF0
3756	PTHR30429:SF3
1750	PTHR30433
3849	PTHR30433:SF2
1750	PTHR30433:SF3
4624	PTHR30435
3205	PTHR30435:SF1
3193	PTHR30435:SF12
3203	PTHR30435:SF15
4624	PTHR30435:SF19
3194	PTHR30435:SF2
3408	PTHR30437
3408	PTHR30437:SF4
865	PTHR30446
4665	PTHR30447
255	PTHR30448
386	PTHR30450
386	PTHR30450:SF1
3757	PTHR30450:SF14
3327	PTHR30454
3566	PTHR30455
1610	PTHR30458
1612	PTHR30458:SF0
1610	PTHR30458:SF2
3020	PTHR30460
3020	PTHR30460:SF0
1472	PTHR30461
3990	PTHR30461:SF2
1472	PTHR30461:SF22
1427	PTHR30465
2870	PTHR30465:SF74
1427	PTHR30465:SF78
4194	PTHR30465:SF93
2761	PTHR30466
2761	PTHR30466:SF11
1120	PTHR30471
3481	PTHR30471:SF3
2521	PTHR30472
1754	PTHR30472:SF19
137	PTHR30472:SF24
4450	PTHR30472:SF25
1753	PTHR30472:SF27
2521	PTHR30472:SF64
562	PTHR30472:SF65
3357	PTHR30473
3357	PTHR30473:SF1
3054	PTHR30473:SF2
3059	PTHR30474
1039	PTHR30474:SF1
3110	PTHR30474:SF13
3059	PTHR30474:SF2
2842	PTHR30476
1256	PTHR30477
3332	PTHR30477:SF0
1257	PTHR30477:SF3
1256	PTHR30477:SF8
4841	PTHR30478
2339	PTHR30480
2339	PTHR30480:SF13
2805	PTHR30482
2805	PTHR30482:SF17
2801	PTHR30483
2801	PTHR30483:SF6
3491	PTHR30486
3491	PTHR30486:SF6
3488	PTHR30487
1316	PTHR30492
4919	PTHR30505
4919	PTHR30505:SF0
1422	PTHR30505:SF28
3982	PTHR30506
3982	PTHR30506:SF3
530	PTHR30508
530	PTHR30508:SF1
1591	PTHR30509
1591	PTHR30509:SF27
1015	PTHR30509:SF9
2613	PTHR30510
1064	PTHR30511
1064	PTHR30511:SF0
2919	PTHR30514
2919	PTHR30514:SF1
4339	PTHR30514:SF18
3413	PTHR30518
3916	PTHR30519
3916	PTHR30519:SF0
902	PTHR30522
5602	PTHR30524
3232	PTHR30525
3215	PTHR30531
3183	PTHR30531:SF13
2523	PTHR30532
2523	PTHR30532:SF1
139	PTHR30532:SF21
1756	PTHR30532:SF4
3197	PTHR30534
70	PTHR30535
70	PTHR30535:SF28
1218	PTHR30538
1218	PTHR30538:SF1
2652	PTHR30543
2652	PTHR30543:SF1
4085	PTHR30544
1041	PTHR30545
1041	PTHR30545:SF2
2642	PTHR30546
2642	PTHR30546:SF23
1908	PTHR30555
1908	PTHR30555:SF6
3918	PTHR30557
3918	PTHR30557:SF1
3520	PTHR30560
3520	PTHR30560:SF3
4521	PTHR30561
4521	PTHR30561:SF0
4520	PTHR30561:SF21
4154	PTHR30562
3535	PTHR30562:SF1
3740	PTHR30569
3317	PTHR30570
3317	PTHR30570:SF1
2664	PTHR30572
1912	PTHR30572:SF4
2664	PTHR30572:SF9
5680	PTHR30573
2787	PTHR30574
3755	PTHR30575
800	PTHR30575:SF3
1934	PTHR30576
1934	PTHR30576:SF0
4986	PTHR30576:SF8
354	PTHR30580
3148	PTHR30580:SF0
354	PTHR30580:SF1
5048	PTHR30582
197	PTHR30582:SF24
5048	PTHR30582:SF4
3212	PTHR30587
3212	PTHR30587:SF0
2446	PTHR30588
3833	PTHR30588:SF0
1452	PTHR30589
2116	PTHR30590
2823	PTHR30590:SF2
1829	PTHR30595
1829	PTHR30595:SF12
3795	PTHR30595:SF3
3399	PTHR30603
3119	PTHR30603:SF17
1407	PTHR30603:SF19
3345	PTHR30603:SF45
3399	PTHR30603:SF51
2481	PTHR30605
2481	PTHR30605:SF0
751	PTHR30612
3514	PTHR30614
1565	PTHR30614:SF20
2700	PTHR30614:SF44
4507	PTHR30615
3121	PTHR30616
3963	PTHR30618
3383	PTHR30619
1306	PTHR30619:SF7
3383	PTHR30619:SF8
2415	PTHR30620
2415	PTHR30620:SF16
1180	PTHR30622
2853	PTHR30622:SF2
4052	PTHR30622:SF3
1180	PTHR30622:SF4
3104	PTHR30627
3104	PTHR30627:SF1
3105	PTHR30627:SF19
3407	PTHR30627:SF2
5668	PTHR30627:SF21
372	PTHR30627:SF22
3143	PTHR30636
4928	PTHR31047
4928	PTHR31047:SF0
1693	PTHR31088
1693	PTHR31088:SF14
5035	PTHR31118
5035	PTHR31118:SF12
1192	PTHR31157
4239	PTHR31157:SF1
3073	PTHR31157:SF26
3780	PTHR31272
3780	PTHR31272:SF4
1058	PTHR31290
1369	PTHR31302
1369	PTHR31302:SF19
2624	PTHR31438
2624	PTHR31438:SF1
493	PTHR31446
2830	PTHR31480
2830	PTHR31480:SF0
1790	PTHR31503
1790	PTHR31503:SF22
2672	PTHR31528
2672	PTHR31528:SF3
854	PTHR31559
854	PTHR31559:SF0
1391	PTHR31566
1391	PTHR31566:SF0
388	PTHR31609
244	PTHR31637
244	PTHR31637:SF0
1163	PTHR31689
1163	PTHR31689:SF0
4322	PTHR31750
4322	PTHR31750:SF18
3347	PTHR31756
3347	PTHR31756:SF3
4833	PTHR31760
3529	PTHR31793
3529	PTHR31793:SF24
4307	PTHR31793:SF9
853	PTHR31829
853	PTHR31829:SF0
1226	PTHR31876
1226	PTHR31876:SF15
2181	PTHR31885
3767	PTHR31988
2279	PTHR32022
287	PTHR32024
287	PTHR32024:SF1
2950	PTHR32024:SF4
2313	PTHR32027
2313	PTHR32027:SF9
2374	PTHR32057
2374	PTHR32057:SF14
308	PTHR32060
308	PTHR32060:SF27
2943	PTHR32063
1680	PTHR32063:SF0
33	PTHR32071
3896	PTHR32071:SF57
33	PTHR32071:SF74
5814	PTHR32071:SF88
3324	PTHR32089
4821	PTHR32089:SF103
4288	PTHR32089:SF75
1224	PTHR32089:SF92
390	PTHR32092
390	PTHR32092:SF5
988	PTHR32108
988	PTHR32108:SF0
2023	PTHR32114
3737	PTHR32119
3139	PTHR32119:SF2
3737	PTHR32119:SF3
3154	PTHR32120
1230	PTHR32120:SF10
3154	PTHR32120:SF11
935	PTHR32125
935	PTHR32125:SF4
3277	PTHR32154
3277	PTHR32154:SF20
1928	PTHR32176
1928	PTHR32176:SF41
3462	PTHR32179
3462	PTHR32179:SF3
4843	PTHR32182
4843	PTHR32182:SF0
3190	PTHR32194
4671	PTHR32196
4671	PTHR32196:SF21
1626	PTHR32196:SF69
3125	PTHR32219
3125	PTHR32219:SF3
2120	PTHR32243
2120	PTHR32243:SF24
2837	PTHR32243:SF34
674	PTHR32248
733	PTHR32268
4690	PTHR32282
4690	PTHR32282:SF11
3843	PTHR32282:SF27
1298	PTHR32282:SF29
3593	PTHR32294
3593	PTHR32294:SF0
1940	PTHR32309
1940	PTHR32309:SF13
3440	PTHR32315
5073	PTHR32319
5073	PTHR32319:SF0
2490	PTHR32322
2538	PTHR32322:SF9
4298	PTHR32328
1624	PTHR32332
1530	PTHR32338
1530	PTHR32338:SF8
4608	PTHR32347
4608	PTHR32347:SF14
3487	PTHR32432
3852	PTHR32432:SF11
3487	PTHR32432:SF3
3115	PTHR32432:SF4
4350	PTHR32439
4350	PTHR32439:SF5
2964	PTHR32440
2964	PTHR32440:SF21
932	PTHR32472
932	PTHR32472:SF10
2478	PTHR32479
2478	PTHR32479:SF17
3872	PTHR32481
3872	PTHR32481:SF0
3554	PTHR32481:SF21
2934	PTHR32481:SF7
2335	PTHR32494
4876	PTHR32502
4876	PTHR32502:SF3
1688	PTHR32507
1688	PTHR32507:SF0
553	PTHR32507:SF7
2458	PTHR33055
2459	PTHR33055:SF10
3000	PTHR33121
3000	PTHR33121:SF40
2112	PTHR33154
4100	PTHR33154:SF18
4086	PTHR33154:SF25
2112	PTHR33154:SF33
5650	PTHR33164
3684	PTHR33164:SF27
583	PTHR33164:SF5
5650	PTHR33164:SF56
5635	PTHR33164:SF58
1197	PTHR33164:SF63
4327	PTHR33164:SF64
1606	PTHR33164:SF75
3665	PTHR33169
4064	PTHR33169:SF14
3665	PTHR33169:SF25
1343	PTHR33175
1343	PTHR33175:SF3
1416	PTHR33202
3331	PTHR33202:SF1
1416	PTHR33202:SF7
2589	PTHR33202:SF8
2632	PTHR33204
173	PTHR33204:SF1
5180	PTHR33204:SF12
2443	PTHR33204:SF29
2632	PTHR33204:SF35
3124	PTHR33219
3124	PTHR33219:SF1
1744	PTHR33221
3425	PTHR33221:SF1
1744	PTHR33221:SF4
2272	PTHR33221:SF5
2187	PTHR33221:SF9
755	PTHR33231
1255	PTHR33238
1255	PTHR33238:SF7
4421	PTHR33279
4421	PTHR33279:SF15
4663	PTHR33280
4663	PTHR33280:SF6
896	PTHR33284
896	PTHR33284:SF1
4317	PTHR33303
3415	PTHR33317
3415	PTHR33317:SF1
4096	PTHR33336
4096	PTHR33336:SF3
3560	PTHR33343
3560	PTHR33343:SF1
4972	PTHR33362
984	PTHR33370
984	PTHR33370:SF1
4832	PTHR33375
4830	PTHR33375:SF1
4832	PTHR33375:SF8
2140	PTHR33376
2774	PTHR33376:SF2
2140	PTHR33376:SF4
364	PTHR33376:SF7
3935	PTHR33383
1202	PTHR33392
4574	PTHR33392:SF3
1202	PTHR33392:SF8
4311	PTHR33393
4311	PTHR33393:SF12
514	PTHR33397
514	PTHR33397:SF5
3380	PTHR33398
3380	PTHR33398:SF1
3804	PTHR33406
4558	PTHR33408
5499	PTHR33434
5499	PTHR33434:SF2
2844	PTHR33434:SF3
3159	PTHR33434:SF4
1250	PTHR33434:SF7
4643	PTHR33445
4643	PTHR33445:SF1
864	PTHR33449
864	PTHR33449:SF1
2941	PTHR33451
4938	PTHR33451:SF3
1026	PTHR33451:SF5
2941	PTHR33451:SF6
2641	PTHR33452
172	PTHR33452:SF1
2641	PTHR33452:SF10
1409	PTHR33495
1409	PTHR33495:SF2
1071	PTHR33495:SF9
3362	PTHR33507
3362	PTHR33507:SF3
992	PTHR33514
992	PTHR33514:SF13
4377	PTHR33514:SF7
3242	PTHR33515
3988	PTHR33516
3988	PTHR33516:SF2
1165	PTHR33525
1165	PTHR33525:SF4
1077	PTHR33540
1077	PTHR33540:SF2
4347	PTHR33542
4347	PTHR33542:SF3
5493	PTHR33545
1319	PTHR33545:SF10
3334	PTHR33545:SF3
1959	PTHR33545:SF4
2845	PTHR33545:SF5
4036	PTHR33545:SF9
4063	PTHR33567
1249	PTHR33594
2559	PTHR33602
4799	PTHR33603
2810	PTHR33607
1701	PTHR33608
1701	PTHR33608:SF3
3017	PTHR33608:SF7
5764	PTHR33639
2708	PTHR33677
2708	PTHR33677:SF2
4206	PTHR33677:SF3
3176	PTHR33692
1586	PTHR33693
1586	PTHR33693:SF1
3129	PTHR33695
252	PTHR33705
2984	PTHR33705:SF2
252	PTHR33705:SF5
2884	PTHR33734
4861	PTHR33734:SF11
2884	PTHR33734:SF23
3505	PTHR33734:SF24
3966	PTHR33744
4752	PTHR33744:SF1
3966	PTHR33744:SF11
2707	PTHR33744:SF12
2303	PTHR33745
1068	PTHR33745:SF1
2303	PTHR33745:SF3
2673	PTHR33777
3784	PTHR33778
3784	PTHR33778:SF1
1542	PTHR33794
1542	PTHR33794:SF3
3300	PTHR33795
584	PTHR33797
1636	PTHR33798
1690	PTHR33802
1690	PTHR33802:SF2
3949	PTHR33823
3949	PTHR33823:SF2
2234	PTHR33843
2234	PTHR33843:SF4
3568	PTHR33866
4394	PTHR33866:SF1
3568	PTHR33866:SF2
3236	PTHR33867
4751	PTHR33884
4751	PTHR33884:SF3
276	PTHR33885
276	PTHR33885:SF3
701	PTHR33885:SF4
3450	PTHR33909
945	PTHR33910
535	PTHR33930
535	PTHR33930:SF2
4285	PTHR33931
4285	PTHR33931:SF2
481	PTHR33932
1398	PTHR33969
1066	PTHR33988
1066	PTHR33988:SF2
815	PTHR33989
815	PTHR33989:SF11
230	PTHR33990
230	PTHR33990:SF1
4125	PTHR33990:SF4
3350	PTHR33991
4838	PTHR33992
3636	PTHR33993
1826	PTHR33993:SF2
3636	PTHR33993:SF5
3213	PTHR34040
3213	PTHR34040:SF2
2691	PTHR34068
2806	PTHR34069
5783	PTHR34070
1996	PTHR34106
1996	PTHR34106:SF5
3477	PTHR34108
4577	PTHR34136
4577	PTHR34136:SF1
5077	PTHR34137
3479	PTHR34138
5759	PTHR34148
2260	PTHR34180
242	PTHR34182
573	PTHR34184
933	PTHR34185
1008	PTHR34185:SF1
933	PTHR34185:SF3
4409	PTHR34187
3288	PTHR34203
3288	PTHR34203:SF12
3238	PTHR34215
1281	PTHR34217
3978	PTHR34218
3978	PTHR34218:SF4
1818	PTHR34219
1818	PTHR34219:SF1
4926	PTHR34220
1769	PTHR34220:SF10
915	PTHR34265
4373	PTHR34266
2960	PTHR34273
940	PTHR34276
2088	PTHR34289
2088	PTHR34289:SF3
248	PTHR34294
248	PTHR34294:SF5
3914	PTHR34295
3420	PTHR34295:SF3
3260	PTHR34296
5081	PTHR34297
5081	PTHR34297:SF1
3158	PTHR34297:SF2
1397	PTHR34298
3354	PTHR34299
1263	PTHR34300
1263	PTHR34300:SF2
296	PTHR34308
4940	PTHR34322
2979	PTHR34351
2979	PTHR34351:SF2
1788	PTHR34352
1717	PTHR34354
2484	PTHR34382
613	PTHR34384
613	PTHR34384:SF5
186	PTHR34384:SF6
2129	PTHR34385
3003	PTHR34386
3003	PTHR34386:SF1
2621	PTHR34387
2621	PTHR34387:SF1
3381	PTHR34388
1580	PTHR34390
1580	PTHR34390:SF1
1579	PTHR34390:SF2
1742	PTHR34448
3857	PTHR34448:SF1
1742	PTHR34448:SF3
5072	PTHR34471
4792	PTHR34473
5477	PTHR34473:SF1
4791	PTHR34473:SF2
1553	PTHR34474
1757	PTHR34474:SF1
2750	PTHR34474:SF2
5666	PTHR34475
3146	PTHR34476
942	PTHR34547
1178	PTHR34580
1178	PTHR34580:SF3
2486	PTHR34581
2792	PTHR34582
2162	PTHR34582:SF2
1119	PTHR34582:SF5
3447	PTHR34582:SF6
2902	PTHR34582:SF7
5574	PTHR34583
5574	PTHR34583:SF2
484	PTHR34584
3195	PTHR34653
3174	PTHR34654
4420	PTHR34655
4420	PTHR34655:SF2
1509	PTHR34696
1560	PTHR34698
3871	PTHR34699
3101	PTHR34701
61	PTHR34702
486	PTHR34703
3980	PTHR34772
338	PTHR34773
1399	PTHR34796
3330	PTHR34801
4525	PTHR34817
4525	PTHR34817:SF2
1789	PTHR34818
1453	PTHR34820
1903	PTHR34821
1903	PTHR34821:SF3
5010	PTHR34822
3374	PTHR34824
4445	PTHR34848
3709	PTHR34857
3709	PTHR34857:SF2
3282	PTHR34858
4523	PTHR34975
1973	PTHR34976
1973	PTHR34976:SF2
2789	PTHR34979
3547	PTHR34981
3198	PTHR34982
3198	PTHR34982:SF1
345	PTHR34984
4971	PTHR35011
2544	PTHR35024
2544	PTHR35024:SF4
3207	PTHR35091
3207	PTHR35091:SF2
3329	PTHR35134
5671	PTHR35146
3223	PTHR35147
3223	PTHR35147:SF1
2032	PTHR35149
2032	PTHR35149:SF3
2206	PTHR35174
2206	PTHR35174:SF4
1625	PTHR35271
3904	PTHR35276
4346	PTHR35330
3275	PTHR35331
4202	PTHR35333
3586	PTHR35335
2911	PTHR35336
2911	PTHR35336:SF5
721	PTHR35336:SF6
1702	PTHR35337
2531	PTHR35342
2531	PTHR35342:SF5
4757	PTHR35344
1980	PTHR35399
1980	PTHR35399:SF4
3061	PTHR35457
3648	PTHR35525
5478	PTHR35526
1408	PTHR35526:SF1
5478	PTHR35526:SF5
4655	PTHR35529
4655	PTHR35529:SF1
3571	PTHR35529:SF2
4693	PTHR35530
4693	PTHR35530:SF1
3091	PTHR35534
3881	PTHR35561
1082	PTHR35786
4273	PTHR35787
3970	PTHR35788
1958	PTHR35789
2716	PTHR35791
2716	PTHR35791:SF1
2735	PTHR35792
3855	PTHR35792:SF3
1394	PTHR35793
3126	PTHR35794
1285	PTHR35794:SF1
3126	PTHR35794:SF2
3389	PTHR35795
3123	PTHR35798
3934	PTHR35799
4836	PTHR35800
1074	PTHR35801
1954	PTHR35802
2799	PTHR35807
2799	PTHR35807:SF1
2177	PTHR35813
4692	PTHR35864
2699	PTHR35936
2699	PTHR35936:SF11
5052	PTHR35936:SF17
4536	PTHR36009
4216	PTHR36039
3830	PTHR36107
4117	PTHR36108
4031	PTHR36110
4031	PTHR36110:SF4
4829	PTHR36111
1245	PTHR36112
4739	PTHR36113
4739	PTHR36113:SF1
3824	PTHR36115
3824	PTHR36115:SF4
1839	PTHR36116
2762	PTHR36117
4983	PTHR36174
4983	PTHR36174:SF1
5756	PTHR36175
4895	PTHR36204
3274	PTHR36303
948	PTHR36427
5154	PTHR36432
900	PTHR36432:SF1
881	PTHR36432:SF4
1320	PTHR36434
1086	PTHR36435
1086	PTHR36435:SF4
4161	PTHR36437
3241	PTHR36441
3356	PTHR36442
3453	PTHR36443
3897	PTHR36448
3940	PTHR36503
3940	PTHR36503:SF1
1019	PTHR36512
2583	PTHR36832
2584	PTHR36833
2584	PTHR36833:SF1
2006	PTHR36834
4017	PTHR36834:SF1
233	PTHR36835
2786	PTHR36838
2274	PTHR36839
4702	PTHR36843
1362	PTHR36844
2441	PTHR36849
4762	PTHR36852
3545	PTHR36928
1628	PTHR36934
2742	PTHR36974
1995	PTHR37036
4957	PTHR37038
4957	PTHR37038:SF14
764	PTHR37166
4797	PTHR37290
4949	PTHR37293
5153	PTHR37293:SF5
1301	PTHR37293:SF6
2728	PTHR37294
4459	PTHR37296
3991	PTHR37300
3655	PTHR37301
4091	PTHR37302
4091	PTHR37302:SF1
29	PTHR37304
4967	PTHR37305
2229	PTHR37305:SF2
3546	PTHR37306
253	PTHR37307
275	PTHR37309
1171	PTHR37310
2955	PTHR37312
3112	PTHR37313
3112	PTHR37313:SF2
5774	PTHR37316
1942	PTHR37422
1728	PTHR37461
5654	PTHR37464
2416	PTHR37469
2416	PTHR37469:SF2
1063	PTHR37507
4340	PTHR37612
3068	PTHR37692
1009	PTHR37804
2295	PTHR37805
2817	PTHR37808
2822	PTHR37808:SF3
3728	PTHR37809
2432	PTHR37810
2432	PTHR37810:SF7
4083	PTHR37812
2970	PTHR37814
3069	PTHR37817
3111	PTHR37820
67	PTHR37821
2678	PTHR37822
2678	PTHR37822:SF2
3342	PTHR37823
3342	PTHR37823:SF2
3089	PTHR37825
2816	PTHR37827
3751	PTHR37831
2262	PTHR38011
3508	PTHR38042
3508	PTHR38042:SF1
312	PTHR38342
312	PTHR38342:SF1
893	PTHR38429
928	PTHR38430
4484	PTHR38432
1720	PTHR38434
409	PTHR38435
2483	PTHR38435:SF1
409	PTHR38435:SF2
2713	PTHR38437
2713	PTHR38437:SF3
1384	PTHR38438
5510	PTHR38439
5510	PTHR38439:SF3
1286	PTHR38440
3431	PTHR38445
3431	PTHR38445:SF6
1570	PTHR38445:SF7
3078	PTHR38448
3296	PTHR38448:SF1
3078	PTHR38448:SF2
3144	PTHR38449
2901	PTHR38450
2899	PTHR38450:SF1
2901	PTHR38450:SF2
3341	PTHR38451
3584	PTHR38452
4826	PTHR38455
874	PTHR38456
1538	PTHR38457
1288	PTHR38462
1703	PTHR38480
4225	PTHR38600
571	PTHR38663
3157	PTHR39080
5446	PTHR39156
885	PTHR39156:SF1
5446	PTHR39156:SF2
2555	PTHR39157
1747	PTHR39158
2573	PTHR39159
4289	PTHR39160
495	PTHR39160:SF2
884	PTHR39160:SF5
1367	PTHR39161
2877	PTHR39161:SF1
1367	PTHR39161:SF2
3821	PTHR39162
1382	PTHR39163
4001	PTHR39164
3321	PTHR39165
1855	PTHR39166
4272	PTHR39173
1158	PTHR39174
3969	PTHR39175
2159	PTHR39176
1568	PTHR39177
3471	PTHR39178
3504	PTHR39179
85	PTHR39179:SF2
3504	PTHR39179:SF3
4990	PTHR39181
620	PTHR39183
5140	PTHR39184
3206	PTHR39185
3474	PTHR39188
770	PTHR39190
4900	PTHR39193
2601	PTHR39209
3390	PTHR39321
753	PTHR39328
1189	PTHR39419
1275	PTHR39452
888	PTHR40026
906	PTHR40027
927	PTHR40028
1522	PTHR40029
2566	PTHR40031
2603	PTHR40032
2785	PTHR40033
4646	PTHR40035
2909	PTHR40037
4956	PTHR40038
3328	PTHR40040
1379	PTHR40041
1322	PTHR40042
3543	PTHR40043
194	PTHR40045
148	PTHR40047
5021	PTHR40051
5053	PTHR40052
5053	PTHR40052:SF1
1246	PTHR40052:SF2
2263	PTHR40053
2510	PTHR40055
2510	PTHR40055:SF1
2369	PTHR40056
1503	PTHR40060
3249	PTHR40061
3120	PTHR40061:SF1
3249	PTHR40061:SF2
3192	PTHR40062
5049	PTHR40064
3391	PTHR40065
3414	PTHR40066
3416	PTHR40067
3465	PTHR40068
1557	PTHR40069
3856	PTHR40070
4587	PTHR40074
4738	PTHR40078
1521	PTHR40080
3171	PTHR40083
3877	PTHR40086
4334	PTHR40089
4758	PTHR40137
5729	PTHR40547
1819	PTHR41247
4486	PTHR41248
1161	PTHR41251
2726	PTHR41259
2741	PTHR41260
5611	PTHR41271
2166	PTHR41283
3659	PTHR41291
3156	PTHR41299
3093	PTHR41302
4699	PTHR41302:SF1
1622	PTHR41307
4820	PTHR41324
5141	PTHR41328
5141	PTHR41328:SF2
3442	PTHR41335
4336	PTHR41700
2282	PTHR41771
5808	PTHR41878
4727	PTHR41983
1268	PTHR42646
3165	PTHR42681
3165	PTHR42681:SF1
1984	PTHR42683
1984	PTHR42683:SF65
2477	PTHR42684
2477	PTHR42684:SF17
4732	PTHR42687
4732	PTHR42687:SF1
1318	PTHR42692
1318	PTHR42692:SF1
229	PTHR42696
2382	PTHR42697
3352	PTHR42698
3352	PTHR42698:SF2
265	PTHR42701
483	PTHR42703
483	PTHR42703:SF1
2963	PTHR42704
2963	PTHR42704:SF9
1162	PTHR42705
1162	PTHR42705:SF2
4222	PTHR42707
2248	PTHR42709
1037	PTHR42709:SF6
1181	PTHR42709:SF8
4491	PTHR42709:SF9
2582	PTHR42711
2582	PTHR42711:SF1
4110	PTHR42711:SF12
3663	PTHR42711:SF5
1279	PTHR42712
1279	PTHR42712:SF1
2052	PTHR42713
2052	PTHR42713:SF2
1834	PTHR42713:SF3
4835	PTHR42714
4835	PTHR42714:SF2
3463	PTHR42716
4886	PTHR42716:SF1
3463	PTHR42716:SF2
4114	PTHR42718
4114	PTHR42718:SF24
5063	PTHR42722
3924	PTHR42726
3316	PTHR42727
4404	PTHR42733
4404	PTHR42733:SF3
3333	PTHR42734
3333	PTHR42734:SF15
1258	PTHR42734:SF5
1095	PTHR42736
5015	PTHR42738
5015	PTHR42738:SF7
4921	PTHR42742
4933	PTHR42742:SF3
4921	PTHR42742:SF5
921	PTHR42743
3884	PTHR42743:SF10
921	PTHR42743:SF3
4183	PTHR42747
4183	PTHR42747:SF3
1730	PTHR42749
4625	PTHR42749:SF4
1730	PTHR42749:SF5
3807	PTHR42752
3234	PTHR42753
3234	PTHR42753:SF2
1960	PTHR42756
4487	PTHR42759
3016	PTHR42759:SF1
4368	PTHR42760
2660	PTHR42760:SF100
1191	PTHR42760:SF36
3939	PTHR42760:SF37
2146	PTHR42760:SF48
4368	PTHR42760:SF5
2570	PTHR42760:SF52
5023	PTHR42760:SF80
3127	PTHR42765
3127	PTHR42765:SF1
4131	PTHR42771
4131	PTHR42771:SF2
1755	PTHR42771:SF3
2524	PTHR42771:SF4
